sep=;
FrameUpdate;FrameFixed;timestampStartCycle;timestampStartCycleMillisecond;timestampStartFixed;timestampStartFixedMillisecond;timestampDifference;timestampUnityTime;timestampUnityTimeDifference;timestampEndFixed;timestampEndFixedMillisecond;teleportInfo;Command
306;507;2024-07-08 16:48:39.028;1720457319028;2024-07-08 16:48:39.053;1720457319053;25;10.12;0.02000046;2024-07-08 16:48:39.053;1720457319053;0;
307;508;2024-07-08 16:48:39.053;1720457319053;2024-07-08 16:48:39.092;1720457319092;39;10.14;0.0199995;2024-07-08 16:48:39.092;1720457319092;0;
307;509;2024-07-08 16:48:39.092;1720457319092;2024-07-08 16:48:39.093;1720457319093;1;10.16;0.02000046;2024-07-08 16:48:39.093;1720457319093;0;
308;510;2024-07-08 16:48:39.093;1720457319093;2024-07-08 16:48:39.131;1720457319131;38;10.18;0.0199995;2024-07-08 16:48:39.131;1720457319131;0;
308;511;2024-07-08 16:48:39.131;1720457319131;2024-07-08 16:48:39.132;1720457319132;1;10.2;0.02000046;2024-07-08 16:48:39.132;1720457319132;0;
309;512;2024-07-08 16:48:39.132;1720457319132;2024-07-08 16:48:39.157;1720457319157;25;10.22;0.0199995;2024-07-08 16:48:39.157;1720457319157;0;
310;513;2024-07-08 16:48:39.157;1720457319157;2024-07-08 16:48:39.186;1720457319186;29;10.24;0.02000046;2024-07-08 16:48:39.186;1720457319186;0;
310;514;2024-07-08 16:48:39.186;1720457319186;2024-07-08 16:48:39.187;1720457319187;1;10.26;0.02000046;2024-07-08 16:48:39.187;1720457319187;0;
311;515;2024-07-08 16:48:39.187;1720457319187;2024-07-08 16:48:39.223;1720457319223;36;10.28;0.0199995;2024-07-08 16:48:39.223;1720457319223;0;
311;516;2024-07-08 16:48:39.223;1720457319225;2024-07-08 16:48:39.225;1720457319225;2;10.3;0.02000046;2024-07-08 16:48:39.225;1720457319225;0;
312;517;2024-07-08 16:48:39.225;1720457319225;2024-07-08 16:48:39.265;1720457319265;40;10.32;0.0199995;2024-07-08 16:48:39.265;1720457319265;0;
313;518;2024-07-08 16:48:39.265;1720457319265;2024-07-08 16:48:39.291;1720457319291;26;10.34;0.02000046;2024-07-08 16:48:39.291;1720457319291;0;
313;519;2024-07-08 16:48:39.291;1720457319291;2024-07-08 16:48:39.292;1720457319292;1;10.36;0.0199995;2024-07-08 16:48:39.292;1720457319292;0;
314;520;2024-07-08 16:48:39.292;1720457319292;2024-07-08 16:48:39.318;1720457319318;26;10.38;0.02000046;2024-07-08 16:48:39.318;1720457319318;0;
314;521;2024-07-08 16:48:39.318;1720457319318;2024-07-08 16:48:39.319;1720457319319;1;10.4;0.0199995;2024-07-08 16:48:39.319;1720457319319;0;
315;522;2024-07-08 16:48:39.319;1720457319319;2024-07-08 16:48:39.355;1720457319355;36;10.42;0.02000046;2024-07-08 16:48:39.355;1720457319355;0;
316;523;2024-07-08 16:48:39.355;1720457319355;2024-07-08 16:48:39.395;1720457319395;40;10.44;0.0199995;2024-07-08 16:48:39.395;1720457319395;0;
316;524;2024-07-08 16:48:39.395;1720457319395;2024-07-08 16:48:39.395;1720457319395;0;10.46;0.02000046;2024-07-08 16:48:39.395;1720457319395;0;
317;525;2024-07-08 16:48:39.396;1720457319396;2024-07-08 16:48:39.425;1720457319425;30;10.48;0.0199995;2024-07-08 16:48:39.425;1720457319425;0;
317;526;2024-07-08 16:48:39.425;1720457319425;2024-07-08 16:48:39.425;1720457319425;0;10.5;0.02000046;2024-07-08 16:48:39.425;1720457319425;0;
318;527;2024-07-08 16:48:39.425;1720457319425;2024-07-08 16:48:39.449;1720457319449;24;10.52;0.0199995;2024-07-08 16:48:39.449;1720457319449;0;
319;528;2024-07-08 16:48:39.449;1720457319449;2024-07-08 16:48:39.490;1720457319490;41;10.54;0.02000046;2024-07-08 16:48:39.490;1720457319490;0;
319;529;2024-07-08 16:48:39.490;1720457319490;2024-07-08 16:48:39.490;1720457319490;0;10.56;0.0199995;2024-07-08 16:48:39.490;1720457319490;0;
320;530;2024-07-08 16:48:39.490;1720457319490;2024-07-08 16:48:39.530;1720457319530;40;10.58;0.02000046;2024-07-08 16:48:39.530;1720457319530;0;
320;531;2024-07-08 16:48:39.530;1720457319530;2024-07-08 16:48:39.531;1720457319531;1;10.6;0.0199995;2024-07-08 16:48:39.531;1720457319531;0;
321;532;2024-07-08 16:48:39.531;1720457319531;2024-07-08 16:48:39.556;1720457319556;25;10.62;0.02000046;2024-07-08 16:48:39.556;1720457319556;0;
322;533;2024-07-08 16:48:39.556;1720457319556;2024-07-08 16:48:39.583;1720457319583;27;10.64;0.0199995;2024-07-08 16:48:39.583;1720457319583;0;
322;534;2024-07-08 16:48:39.583;1720457319583;2024-07-08 16:48:39.584;1720457319584;1;10.66;0.02000046;2024-07-08 16:48:39.584;1720457319584;0;
323;535;2024-07-08 16:48:39.584;1720457319584;2024-07-08 16:48:39.623;1720457319623;39;10.68;0.0199995;2024-07-08 16:48:39.623;1720457319623;0;
323;536;2024-07-08 16:48:39.623;1720457319623;2024-07-08 16:48:39.624;1720457319624;1;10.7;0.02000046;2024-07-08 16:48:39.624;1720457319624;0;
324;537;2024-07-08 16:48:39.624;1720457319624;2024-07-08 16:48:39.662;1720457319662;38;10.72;0.0199995;2024-07-08 16:48:39.662;1720457319662;0;
325;538;2024-07-08 16:48:39.662;1720457319662;2024-07-08 16:48:39.688;1720457319688;26;10.74;0.02000046;2024-07-08 16:48:39.688;1720457319688;0;
325;539;2024-07-08 16:48:39.688;1720457319688;2024-07-08 16:48:39.689;1720457319689;1;10.76;0.02000046;2024-07-08 16:48:39.689;1720457319689;0;
326;540;2024-07-08 16:48:39.689;1720457319689;2024-07-08 16:48:39.718;1720457319718;29;10.78;0.0199995;2024-07-08 16:48:39.718;1720457319718;0;
326;541;2024-07-08 16:48:39.718;1720457319718;2024-07-08 16:48:39.718;1720457319718;0;10.8;0.02000046;2024-07-08 16:48:39.718;1720457319718;0;
327;542;2024-07-08 16:48:39.718;1720457319718;2024-07-08 16:48:39.755;1720457319755;37;10.82;0.0199995;2024-07-08 16:48:39.755;1720457319755;0;
328;543;2024-07-08 16:48:39.755;1720457319755;2024-07-08 16:48:39.795;1720457319795;40;10.84;0.02000046;2024-07-08 16:48:39.795;1720457319795;0;
328;544;2024-07-08 16:48:39.795;1720457319795;2024-07-08 16:48:39.796;1720457319796;1;10.86;0.0199995;2024-07-08 16:48:39.796;1720457319796;0;
329;545;2024-07-08 16:48:39.796;1720457319796;2024-07-08 16:48:39.834;1720457319834;38;10.88;0.02000046;2024-07-08 16:48:39.834;1720457319834;0;
329;546;2024-07-08 16:48:39.834;1720457319834;2024-07-08 16:48:39.834;1720457319834;0;10.9;0.0199995;2024-07-08 16:48:39.834;1720457319834;0;
330;547;2024-07-08 16:48:39.834;1720457319834;2024-07-08 16:48:39.859;1720457319859;25;10.92;0.02000046;2024-07-08 16:48:39.859;1720457319859;0;
331;548;2024-07-08 16:48:39.859;1720457319859;2024-07-08 16:48:39.886;1720457319886;27;10.94;0.0199995;2024-07-08 16:48:39.886;1720457319886;0;
331;549;2024-07-08 16:48:39.886;1720457319886;2024-07-08 16:48:39.887;1720457319887;1;10.96;0.02000046;2024-07-08 16:48:39.887;1720457319887;0;
332;550;2024-07-08 16:48:39.887;1720457319887;2024-07-08 16:48:39.924;1720457319924;37;10.98;0.0199995;2024-07-08 16:48:39.924;1720457319924;0;
332;551;2024-07-08 16:48:39.924;1720457319924;2024-07-08 16:48:39.925;1720457319925;1;11;0.02000046;2024-07-08 16:48:39.925;1720457319925;0;
333;552;2024-07-08 16:48:39.925;1720457319925;2024-07-08 16:48:39.954;1720457319954;29;11.02;0.0199995;2024-07-08 16:48:39.954;1720457319954;0;
334;553;2024-07-08 16:48:39.954;1720457319954;2024-07-08 16:48:39.980;1720457319980;26;11.04;0.02000046;2024-07-08 16:48:39.980;1720457319980;0;
334;554;2024-07-08 16:48:39.980;1720457319980;2024-07-08 16:48:39.982;1720457319982;2;11.06;0.0199995;2024-07-08 16:48:39.982;1720457319982;0;
335;555;2024-07-08 16:48:39.982;1720457319982;2024-07-08 16:48:40.017;1720457320017;35;11.08;0.02000046;2024-07-08 16:48:40.017;1720457320017;0;
335;556;2024-07-08 16:48:40.017;1720457320017;2024-07-08 16:48:40.017;1720457320018;0;11.1;0.0199995;2024-07-08 16:48:40.018;1720457320017;0;
336;557;2024-07-08 16:48:40.018;1720457320018;2024-07-08 16:48:40.058;1720457320058;41;11.12;0.02000046;2024-07-08 16:48:40.058;1720457320058;0;
337;558;2024-07-08 16:48:40.058;1720457320058;2024-07-08 16:48:40.098;1720457320099;40;11.14;0.0199995;2024-07-08 16:48:40.099;1720457320098;0;
337;559;2024-07-08 16:48:40.099;1720457320099;2024-07-08 16:48:40.099;1720457320099;1;11.16;0.02000046;2024-07-08 16:48:40.099;1720457320099;0;
338;560;2024-07-08 16:48:40.099;1720457320099;2024-07-08 16:48:40.124;1720457320124;25;11.18;0.0199995;2024-07-08 16:48:40.124;1720457320124;0;
338;561;2024-07-08 16:48:40.124;1720457320124;2024-07-08 16:48:40.126;1720457320126;2;11.2;0.02000046;2024-07-08 16:48:40.126;1720457320126;0;
339;562;2024-07-08 16:48:40.126;1720457320126;2024-07-08 16:48:40.152;1720457320152;26;11.22;0.0199995;2024-07-08 16:48:40.152;1720457320152;0;
340;563;2024-07-08 16:48:40.152;1720457320152;2024-07-08 16:48:40.188;1720457320188;36;11.24;0.02000046;2024-07-08 16:48:40.188;1720457320188;0;
340;564;2024-07-08 16:48:40.188;1720457320188;2024-07-08 16:48:40.189;1720457320189;1;11.26;0.0199995;2024-07-08 16:48:40.189;1720457320189;0;
341;565;2024-07-08 16:48:40.189;1720457320189;2024-07-08 16:48:40.228;1720457320228;39;11.28;0.02000046;2024-07-08 16:48:40.228;1720457320228;0;
341;566;2024-07-08 16:48:40.228;1720457320228;2024-07-08 16:48:40.229;1720457320229;1;11.3;0.02000046;2024-07-08 16:48:40.229;1720457320229;0;
342;567;2024-07-08 16:48:40.229;1720457320229;2024-07-08 16:48:40.269;1720457320269;40;11.32;0.0199995;2024-07-08 16:48:40.269;1720457320269;0;
343;568;2024-07-08 16:48:40.269;1720457320269;2024-07-08 16:48:40.294;1720457320294;25;11.34;0.02000046;2024-07-08 16:48:40.294;1720457320294;0;
343;569;2024-07-08 16:48:40.294;1720457320294;2024-07-08 16:48:40.295;1720457320295;1;11.36;0.0199995;2024-07-08 16:48:40.295;1720457320295;0;
344;570;2024-07-08 16:48:40.295;1720457320295;2024-07-08 16:48:40.332;1720457320332;37;11.38;0.02000046;2024-07-08 16:48:40.332;1720457320332;0;
344;571;2024-07-08 16:48:40.332;1720457320332;2024-07-08 16:48:40.333;1720457320333;1;11.4;0.0199995;2024-07-08 16:48:40.333;1720457320333;0;
345;572;2024-07-08 16:48:40.333;1720457320333;2024-07-08 16:48:40.359;1720457320359;26;11.42;0.02000046;2024-07-08 16:48:40.359;1720457320359;0;
346;573;2024-07-08 16:48:40.359;1720457320359;2024-07-08 16:48:40.386;1720457320386;27;11.44;0.0199995;2024-07-08 16:48:40.386;1720457320386;0;
346;574;2024-07-08 16:48:40.386;1720457320386;2024-07-08 16:48:40.387;1720457320387;1;11.46;0.02000046;2024-07-08 16:48:40.387;1720457320387;0;
347;575;2024-07-08 16:48:40.387;1720457320387;2024-07-08 16:48:40.424;1720457320425;37;11.48;0.0199995;2024-07-08 16:48:40.425;1720457320424;0;
347;576;2024-07-08 16:48:40.425;1720457320425;2024-07-08 16:48:40.425;1720457320425;1;11.5;0.02000046;2024-07-08 16:48:40.425;1720457320425;0;
348;577;2024-07-08 16:48:40.425;1720457320425;2024-07-08 16:48:40.464;1720457320464;39;11.52;0.0199995;2024-07-08 16:48:40.464;1720457320464;0;
349;578;2024-07-08 16:48:40.464;1720457320464;2024-07-08 16:48:40.489;1720457320489;25;11.54;0.02000046;2024-07-08 16:48:40.489;1720457320489;0;
349;579;2024-07-08 16:48:40.489;1720457320489;2024-07-08 16:48:40.490;1720457320490;1;11.56;0.0199995;2024-07-08 16:48:40.490;1720457320490;0;
350;580;2024-07-08 16:48:40.490;1720457320490;2024-07-08 16:48:40.557;1720457320557;67;11.58;0.02000046;2024-07-08 16:48:40.557;1720457320557;0;
350;581;2024-07-08 16:48:40.557;1720457320557;2024-07-08 16:48:40.558;1720457320558;1;11.6;0.0199995;2024-07-08 16:48:40.558;1720457320558;0;
351;582;2024-07-08 16:48:40.558;1720457320558;2024-07-08 16:48:40.598;1720457320598;40;11.62;0.02000046;2024-07-08 16:48:40.598;1720457320598;0;
352;583;2024-07-08 16:48:40.598;1720457320598;2024-07-08 16:48:40.624;1720457320624;26;11.64;0.0199995;2024-07-08 16:48:40.624;1720457320624;0;
352;584;2024-07-08 16:48:40.624;1720457320624;2024-07-08 16:48:40.625;1720457320625;1;11.66;0.02000046;2024-07-08 16:48:40.625;1720457320625;0;
353;585;2024-07-08 16:48:40.625;1720457320625;2024-07-08 16:48:40.651;1720457320651;26;11.68;0.0199995;2024-07-08 16:48:40.651;1720457320651;0;
353;586;2024-07-08 16:48:40.651;1720457320651;2024-07-08 16:48:40.652;1720457320652;1;11.7;0.02000046;2024-07-08 16:48:40.652;1720457320652;0;
354;587;2024-07-08 16:48:40.652;1720457320652;2024-07-08 16:48:40.689;1720457320689;37;11.72;0.0199995;2024-07-08 16:48:40.689;1720457320689;0;
355;588;2024-07-08 16:48:40.689;1720457320689;2024-07-08 16:48:40.718;1720457320718;29;11.74;0.02000046;2024-07-08 16:48:40.718;1720457320718;0;
355;589;2024-07-08 16:48:40.718;1720457320718;2024-07-08 16:48:40.719;1720457320719;1;11.76;0.0199995;2024-07-08 16:48:40.719;1720457320719;0;
356;590;2024-07-08 16:48:40.719;1720457320719;2024-07-08 16:48:40.770;1720457320770;51;11.78;0.02000046;2024-07-08 16:48:40.770;1720457320770;0;
356;591;2024-07-08 16:48:40.770;1720457320770;2024-07-08 16:48:40.771;1720457320771;1;11.8;0.02000046;2024-07-08 16:48:40.771;1720457320771;0;
357;592;2024-07-08 16:48:40.771;1720457320771;2024-07-08 16:48:40.797;1720457320797;26;11.82;0.0199995;2024-07-08 16:48:40.797;1720457320797;0;
358;593;2024-07-08 16:48:40.797;1720457320797;2024-07-08 16:48:40.823;1720457320823;26;11.84;0.02000046;2024-07-08 16:48:40.823;1720457320823;0;
358;594;2024-07-08 16:48:40.823;1720457320823;2024-07-08 16:48:40.824;1720457320824;1;11.86;0.0199995;2024-07-08 16:48:40.824;1720457320824;0;
359;595;2024-07-08 16:48:40.824;1720457320824;2024-07-08 16:48:41.375;1720457321375;551;11.88;0.02000046;2024-07-08 16:48:41.375;1720457321375;0;
359;596;2024-07-08 16:48:41.375;1720457321375;2024-07-08 16:48:41.376;1720457321376;1;11.9;0.0199995;2024-07-08 16:48:41.376;1720457321376;0;
359;597;2024-07-08 16:48:41.376;1720457321376;2024-07-08 16:48:41.376;1720457321376;0;11.92;0.02000046;2024-07-08 16:48:41.376;1720457321376;0;
359;598;2024-07-08 16:48:41.376;1720457321376;2024-07-08 16:48:41.377;1720457321377;1;11.94;0.0199995;2024-07-08 16:48:41.377;1720457321377;0;
359;599;2024-07-08 16:48:41.377;1720457321377;2024-07-08 16:48:41.377;1720457321377;0;11.96;0.02000046;2024-07-08 16:48:41.377;1720457321377;0;
359;600;2024-07-08 16:48:41.377;1720457321377;2024-07-08 16:48:41.377;1720457321377;0;11.98;0.0199995;2024-07-08 16:48:41.377;1720457321377;0;
359;601;2024-07-08 16:48:41.377;1720457321377;2024-07-08 16:48:41.378;1720457321378;1;12;0.02000046;2024-07-08 16:48:41.378;1720457321378;0;
359;602;2024-07-08 16:48:41.378;1720457321378;2024-07-08 16:48:41.378;1720457321378;0;12.02;0.0199995;2024-07-08 16:48:41.378;1720457321378;0;
359;603;2024-07-08 16:48:41.378;1720457321378;2024-07-08 16:48:41.378;1720457321378;0;12.04;0.02000046;2024-07-08 16:48:41.378;1720457321378;0;
359;604;2024-07-08 16:48:41.378;1720457321378;2024-07-08 16:48:41.378;1720457321378;0;12.06;0.0199995;2024-07-08 16:48:41.378;1720457321378;0;
359;605;2024-07-08 16:48:41.378;1720457321379;2024-07-08 16:48:41.379;1720457321379;1;12.08;0.02000046;2024-07-08 16:48:41.379;1720457321379;0;
359;606;2024-07-08 16:48:41.379;1720457321379;2024-07-08 16:48:41.379;1720457321379;0;12.1;0.0199995;2024-07-08 16:48:41.379;1720457321379;0;
359;607;2024-07-08 16:48:41.379;1720457321379;2024-07-08 16:48:41.379;1720457321379;0;12.12;0.02000046;2024-07-08 16:48:41.379;1720457321379;0;
359;608;2024-07-08 16:48:41.379;1720457321379;2024-07-08 16:48:41.380;1720457321380;1;12.14;0.0199995;2024-07-08 16:48:41.380;1720457321380;0;
359;609;2024-07-08 16:48:41.380;1720457321380;2024-07-08 16:48:41.381;1720457321381;1;12.16;0.02000046;2024-07-08 16:48:41.381;1720457321381;0;
359;610;2024-07-08 16:48:41.381;1720457321381;2024-07-08 16:48:41.381;1720457321381;0;12.18;0.0199995;2024-07-08 16:48:41.381;1720457321381;0;
359;611;2024-07-08 16:48:41.381;1720457321381;2024-07-08 16:48:41.381;1720457321381;0;12.2;0.02000046;2024-07-08 16:48:41.381;1720457321381;0;
